0,1714475277.1965153,[198.140747, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
0,1714475277.3967557,[198.140747, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
0,1714475277.5969849,[198.140747, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475277.7972636,[198.140747, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475277.9975696,[197.390823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475278.1978219,[196.640823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475278.3980458,[195.890823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475278.5982041,[195.140823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475278.7984216,[194.390823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475278.998674,[193.640823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475279.1988688,[192.890823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475279.399149,[192.140823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475279.5994306,[191.390823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475279.799687,[190.640823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475280.0000176,[189.890823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475280.2003014,[189.140823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475280.4005818,[188.390823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475280.600849,[187.640823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475280.8011045,[186.890823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475281.0014365,[186.140823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
2,1714475281.2016566,[185.390823, -518.407166, 418.59906, -91.490932, 87.956184, 179.261706]
